X1,X2,y
-6.03896820838681,7.890903694522828,1.0
-3.9199891569422363,2.448448336791297,0.0
-1.5648497979343343,-4.048487076780393,1.0
0.2698953122176895,-3.272593111378411,1.0
-3.5346198723849582,-4.112777832035881,1.0
7.648395102936036,-3.631897551142008,0.0
18.537661355143275,-3.1438437654296294,1.0
8.278914244848767,9.375291758004693,0.0
-15.574576328420008,-12.90322445106915,1.0
9.369473968632523,9.46787282381841,0.0
-3.7489331420723504,8.1443479725314,1.0
3.230058373248327,6.073001551769939,1.0
-3.1461811227985668,2.2145321434624052,0.0
-3.3972483533489655,-4.396295778103395,1.0
-2.391037114554816,2.3457070858417555,0.0
15.349367792225287,7.442142369568693,1.0
-3.2344793377739447,2.699145110789779,0.0
-4.865345507348362,8.449373393252852,1.0
-14.845671717776717,-3.492994269548972,0.0
-4.961895156413136,3.6902844555627152,0.0
-3.1767510207780214,1.9583317670211238,0.0
14.914231661364028,7.2802044087832165,1.0
-2.8687356195963476,3.024623985907906,0.0
-3.9978143160798667,1.9840775692322863,0.0
-3.359679018397642,2.437246152102284,0.0
6.550649383356867,-7.649702099210651,0.0
-19.38741970602427,-8.8218164327177,1.0
-7.9044896473874,-2.9922867955505073,1.0
7.504009673402979,17.146473995311343,1.0
-4.397648388570176,2.5533076616456496,0.0
-2.602816428541269,-3.694421676738709,1.0
-3.661195367594273,3.069539004982207,0.0
-2.608858814689329,1.4585666380351223,0.0
-4.3259110309519615,1.2998781004048414,0.0
-0.916425160024076,8.814919658301498,1.0
-8.08031657520618,4.000850618883165,1.0
-3.400833932407986,3.1473698489934194,0.0
7.497231057583881,-12.739982005181716,1.0
-16.581085979767398,2.900766235908182,0.0
-14.160268191843027,-6.6820210409157115,0.0
-6.558045224744413,16.50871400850974,0.0
-20.231232299865912,-6.490626170681261,1.0
-7.073840685379623,19.924425739788983,1.0
-3.9397238390626934,22.25970329126242,1.0
1.4033280381031723,-1.2748180296316645,1.0
3.3867293264657023,0.8618224079268539,1.0
-5.767207503565272,-3.095787104067549,1.0
2.523098093279824,13.08715083126324,0.0
-3.2672773759579363,2.477201715217222,0.0
2.825182958433568,-3.11470602855238,1.0
-4.037913716842625,2.5690559514065168,0.0
-2.6602581749353664,3.777323187000369,0.0
-1.922863601508315,2.5439297868267827,0.0
2.5506288465332654,-2.9775723091026896,1.0
8.227580681803197,-0.8698295927861324,0.0
3.0218458011855,-1.799698354087091,1.0
-4.855882845598903,2.608736245345717,0.0
-10.27169607027989,4.119886945344083,1.0
-2.9252757630614847,2.0282624371275078,0.0
-2.8628524551319985,1.7780606830936485,0.0
-14.72953727843591,17.15767508705632,1.0
-15.134891277344547,7.50514957158579,0.0
-5.129526434864167,-10.142834253848218,0.0
-7.547093023196301,-5.886100114422892,1.0
-4.439635372399892,20.97899651200654,1.0
-3.4822189168836704,2.6537508257519513,0.0
7.384082567742715,13.44767830466359,0.0
-3.4441379855775893,2.2523885496038902,0.0
-9.72970064107782,5.360586922920941,1.0
-3.4272826153622993,1.824946453001851,0.0
-9.802413603212221,3.451618562087635,1.0
-3.1952564616742007,3.0787717490108246,0.0
-2.7959469152767427,2.8238220377433363,0.0
-3.4522445283260277,2.436918256036101,0.0
-3.6189358406984686,1.556168768186752,0.0
-6.6760833350131765,6.975087548953983,1.0
-2.334123054731675,2.227182296655365,0.0
-1.2726246136232784,7.690055052714151,1.0
3.581745553195729,-0.023428611418559342,1.0
-23.811835488135785,0.795840286916992,1.0
-3.2689773802955076,2.246357153636471,0.0
1.7548163407886443,6.285909222378824,1.0
-8.06246238021719,21.31152338068286,1.0
-16.38446630999836,-3.2128882958010987,0.0
0.15631301587566915,-2.733051917003391,1.0
-21.910175398543064,-0.7882058274447004,1.0
-8.400157333699694,2.553274652998861,1.0
-7.123485605337676,5.443027779865934,1.0
-3.2901842538134254,2.407323712818373,0.0
-4.771461548636119,13.75848465906624,0.0
5.252970153089499,14.793378989590543,0.0
-12.810585670765317,9.874761183918533,0.0
-6.109651854071397,11.125501629490927,1.0
-3.1972861509681687,2.1851184598801123,0.0
-6.280639552905985,2.5433267232443906,0.0
-4.146140385580351,2.5844212800962896,0.0
10.136984585015558,-3.618131196521454,0.0
-10.60737059165417,-16.31567349327971,1.0
-16.01217534196231,2.322025832202507,0.0
-11.60243692518237,12.297863395443422,0.0
-3.186765720379345,2.1819583194804717,0.0
-3.3487661899876544,2.15153702768208,0.0
-6.470725608088662,1.3891500713630631,0.0
-4.038465900080961,16.01883494020815,0.0
4.162314319123414,2.644602676213796,1.0
6.358654627102445,-5.897709507764238,0.0
9.662329275892581,-5.481150045920891,0.0
-21.71229315898118,7.522293550816549,1.0
7.609937565028109,20.216708289014957,1.0
-3.004700737277372,2.6016586324360027,0.0
-16.657610471840215,2.4606147481451726,0.0
-11.717103729579904,-0.17308997832095452,1.0
-3.1163974018486424,2.1541719292244896,0.0
-4.055779158785825,3.6938034654710443,0.0
-2.2256138243439336,2.6781886113332836,0.0
-8.108622833856256,0.054870850568955465,1.0
-5.22213754907099,2.6194928999818,0.0
2.3285403655236045,0.38081944043107674,1.0
-0.07037874702271285,-3.6776777833533085,1.0
-15.493646639548437,0.6194148032423672,0.0
-3.633421756683417,1.5601079268726274,0.0
-3.0640705999559676,2.805885015743487,0.0
-3.9430638045094915,1.5205825473165318,0.0
-4.317032086004296,1.427126448478797,0.0
3.8482754344617103,-1.833900744181693,1.0
-8.16612590009452,-2.6227355199781215,1.0
4.30589422897401,-1.0587301630880708,1.0
-10.844733996629152,3.359234298506391,1.0
-3.304295395883978,1.8731633042628668,0.0
-5.579928795379008,-4.499209879669876,1.0
9.246877019702413,0.6493610422304501,0.0
-4.175327908132498,2.879985887857625,0.0
-12.24179569488026,-15.578202248584606,1.0
-17.05958849069842,13.62270532260587,1.0
-5.756368554411273,15.349863671833187,0.0
0.6154097784162285,8.044024463330697,1.0
-4.109627062095776,-3.6195074449375984,1.0
-3.158159233281513,2.107191396597393,0.0
-15.824157688016381,18.380851978217454,1.0
-2.156459435740481,9.792670081875718,1.0
-10.261236244461617,1.9762917904075075,1.0
-3.362156350175371,0.555598429652141,0.0
9.388134639135867,-13.973147293998164,1.0
-3.187909906764802,2.20515525309729,0.0
-3.1274601567887546,2.413627391609624,0.0
-3.462464541107295,2.0944450149259963,0.0
1.7504634403845536,7.610773116363528,1.0
1.514000715550937,-1.4588494120713285,1.0
-3.6812987890452824,2.35256244402206,0.0
-3.102746786916091,2.5855406534627123,0.0
-3.289724133102324,1.9666476159928197,0.0
-1.5676654253795301,6.9886525669640225,1.0
1.3344725602694218,-2.031372126850826,1.0
-2.775197213141699,2.426991629307099,0.0
-16.48952821404374,5.9341425220877095,0.0
-2.9807127794118613,8.909265962109066,1.0
-9.902480658971985,3.6561594740925676,1.0
15.213667580691087,9.17752916482555,1.0
-2.6242162132943805,7.765665211491165,1.0
-6.907009311605942,-9.593693917271061,0.0
-4.369720211650604,-4.416535361683585,1.0
-1.6552244223508565,1.0965956034576283,0.0
-2.5363869983866087,2.830206603494799,0.0
6.813077133771922,-5.303404128860278,0.0
-3.1331336912561993,2.136057751418794,0.0
-3.496755334497804,2.064182046355632,0.0
-3.6815268328112234,1.2508974429395747,0.0
-3.4040294591699887,1.4082533222829048,0.0
3.0327345644445236,6.192734334536664,1.0
-2.4736928420092203,1.5838191408525621,0.0
-3.2145197965599577,1.9384647517004683,0.0
-15.762400241289662,-1.3213133817851879,0.0
-3.3713640365499056,0.3228996936978761,0.0
13.869502738596118,-7.909697287185673,1.0
10.496347556906812,0.5382198976590713,0.0
-7.361440046308709,4.927982578020089,1.0
-0.8783367150800783,-2.795722919561647,1.0
-2.802569471050186,2.973812207106518,0.0
15.205522726102387,10.163876557952195,1.0
-9.188037277420374,-1.5880055316016617,1.0
-3.626160187568415,1.583808835526595,0.0
16.6673277015459,3.4907320365652734,1.0
1.688559470040003,-1.623663993296093,1.0
-18.83971020580065,14.75855135002886,1.0
-9.68826318238171,1.5728701931659612,1.0
-3.387861992535729,1.8681371585809086,0.0
-3.242455584155987,2.1609829983117903,0.0
-11.16982375000184,1.98338748312667,1.0
2.0591826488087985,20.529939920086225,1.0
-22.75424837167304,0.4512289280546147,1.0
1.2382223411697009,-0.13397170786899393,1.0
-6.070030881282824,-4.3350176952302695,1.0
-3.7747059785716077,8.343324623132382,1.0
2.7640646272701117,21.49208911230743,1.0
-3.4526474379009127,-3.0869941210091145,1.0
-4.869476476938599,1.5305067453685632,0.0
-2.290840203193518,2.3530507183138596,0.0
-22.59799677307661,-7.478934770102163,1.0
1.1289056034191818,-2.2267871425542607,1.0
3.675676263341206,0.09563362662724284,1.0
-8.987386831603338,3.586725802287173,1.0
-22.73422179814238,-1.7867640210666282,1.0
3.5783334680440753,0.9096857817214079,1.0
-3.479762590135334,3.0844834540100328,0.0
-3.2123195170713776,2.1666883047298047,0.0
-6.527124910216581,-2.5595101423278477,1.0
7.895135743697064,-12.999355089589947,1.0
6.836526913487174,7.740033664870567,0.0
3.6768476337361378,2.190824886195753,1.0
-7.2072658591919,14.70950934671102,0.0
-4.088095126754461,1.3557775049226963,0.0
8.936399686274587,7.820302674053889,0.0
-4.235254744585988,5.868707860337754,1.0
-3.8383934244992215,2.8385391994312457,0.0
12.457186525426241,-11.043787378048648,1.0
-9.654995931317877,3.297055137707593,1.0
-9.751132389146871,-0.4837213311669837,1.0
-7.121392824766041,7.333187589291774,1.0
-4.0311263555234085,1.478947398175751,0.0
-2.533773003778484,2.0517653889609915,0.0
-7.557773149066929,-1.602510692241172,1.0
-0.34307624082144317,-10.773733832354296,0.0
-17.35164135628619,0.3324702529806849,0.0
-3.424170364363978,1.5368436339886642,0.0
-8.541825572373229,4.523464351217857,1.0
-13.782047548066078,-6.034012587530003,0.0
-15.57513359240361,7.056478031045943,0.0
-3.585209823314456,2.3406442778812178,0.0
-13.720089499673293,12.693718463023615,0.0
-9.065922204302176,4.6363593294233585,1.0
-3.5908806641219235,3.1185736706713585,0.0
-3.5148761610142882,3.561865142679144,0.0
-4.7715450823318,-4.462047938244877,1.0
5.071486659370266,-1.1816788275366088,1.0
-2.1106668901693943,1.156182735291142,0.0
-6.180079851856479,-10.293837387477314,0.0
-6.8385450454599335,-4.482841085265304,1.0
-9.152163336184998,2.909003382906743,1.0
11.049255490975874,1.0603531871047325,0.0
-10.262383361079781,3.9992433854679796,1.0
-7.355014305234991,7.769031043230648,1.0
-9.512041943188587,4.363308260653132,1.0
-2.266946462109667,14.351104715914492,0.0
-14.467614264109006,-6.807674409967233,0.0
-8.858889945524563,7.224173127598205,1.0
-3.123625521376644,2.112201122714522,0.0
-16.259817954293332,13.488405266918672,1.0
-15.883074318077217,1.7296092204933342,0.0
-18.336867622818527,-9.180995272575096,1.0
6.379018509902262,-8.718585257935342,0.0
8.618115705556928,9.005697543615874,0.0
-3.0429732394399887,1.896771622911617,0.0
-9.136342072092734,2.743412846285055,1.0
-3.8249648281690414,2.218999977039231,0.0
-22.692415604858347,-0.38306613899529296,1.0
-3.277022282061494,2.9858727246171575,0.0
-3.1948227836512637,2.234468509729695,0.0
-3.5883461421369476,2.0037418519941697,0.0
6.8932328323646574,-6.355404524236236,0.0
-3.7602269525568035,-10.132927037811903,0.0
-5.283971713463396,2.846909051074292,0.0
-1.6078594058970554,-13.307623887426292,0.0
-17.03134870545825,-1.7738610208639485,0.0
-3.3556157861581015,-2.649603734728972,1.0
-3.122192636360507,2.2468034102796497,0.0
-0.6122265457614691,-11.536280107533052,0.0
-2.908047963727737,2.5308503386747314,0.0
0.9238613037477164,6.640997700632665,1.0
1.0538242875220547,-3.4322129537493717,1.0
-3.6522767663481037,2.3466045371797217,0.0
-3.2768808745778153,2.897448210986207,0.0
13.812739963171893,13.036744737443879,1.0
-22.549150849774314,7.455127822217835,1.0
-21.937923642835678,-3.8252661543464903,1.0
9.23829906393905,2.0252000298134742,0.0
-14.62463965344186,10.974561800045716,0.0
2.7482066460886925,6.401059502854836,1.0
15.895562810746487,-1.8949285562440785,1.0
-3.207232336358709,2.1106535376834423,0.0
-2.5234629934021893,2.479823117090861,0.0
7.899855641254153,7.352134434789601,0.0
-6.054784425018881,15.18777625395553,0.0
-3.2278478343121804,2.2049315507246736,0.0
-16.56963715245249,17.706461355113618,1.0
-2.4415365955134742,3.4530362833560626,0.0
1.4059108797745052,8.327703068256252,1.0
-3.4857052590491158,1.1299475305274211,0.0
-3.3591638252178586,2.8683657835674667,0.0
-3.2863170914279505,1.8297064389313786,0.0
4.91002305897707,-10.579387058249502,0.0
-2.955773063395456,2.4999765619234493,0.0
-3.851104522507938,2.2927749539107274,0.0
-20.175506449604686,13.882028927515226,1.0
14.119287745679618,-6.959904016405388,1.0
-2.1219474846398203,2.786878383355579,0.0
-3.2290392810509734,2.1585045242736327,0.0
9.374748082268859,-16.00538901218301,1.0
-4.168104798466164,2.066733487638728,0.0
-1.1275500113344128,16.249314832249645,0.0
-2.7097073630900512,2.542708177900326,0.0
-9.801018299870151,5.856232968906815,1.0
-3.763874395020294,2.398229789881381,0.0
16.058580922309858,-4.6437150391427995,1.0
-3.311433348249095,2.5107398909157808,0.0
1.6693856199870272,5.681317348898274,1.0
6.520104915114692,-5.3711814385006,0.0
-3.710637249726423,2.7800776195655206,0.0
-7.680633349057978,14.607076704931988,0.0
-7.774019503970977,-1.757383847885162,1.0
9.444348680687249,-13.241617769245497,1.0
-4.2060818840830425,2.5875694679267727,0.0
-3.3008836528359042,1.8434002322641132,0.0
-3.8542425423790965,15.30233622664802,0.0
-9.08196972415286,14.058022333708148,0.0
2.913913699213592,-0.44382219162965963,1.0
-18.165192081115524,0.24323166057789103,0.0
9.65060964700492,7.575981735148155,0.0
-15.60322093780507,-2.4239091895837968,0.0
11.4723066854832,14.904787107824376,1.0
-4.426323207996249,2.1398229581007895,0.0
-2.543486415224931,1.8693343712239994,0.0
-2.8415224623294666,2.6333874375169173,0.0
8.474480310395787,7.039881453430482,0.0
3.2198470106679684,-9.520591375513266,0.0
9.834888852788971,6.180192109444171,0.0
0.32792270880650776,4.816138753316461,1.0
-3.5742891610486502,2.304509506414856,0.0
-22.005085920927513,13.334648252486154,1.0
-2.2599089001515287,2.896009049551202,0.0
-7.220345038127461,-2.256583890757315,1.0
14.810416517219057,-7.808197774707597,1.0
-2.973881190649146,2.0582145563224272,0.0
-2.9069060923569547,1.214317390607985,0.0
-3.5900830954930814,2.4550553430435524,0.0
8.263992706508745,-3.4084799030644994,0.0
-3.5214838829038193,2.225509126293596,0.0
-3.175567407420626,2.2365504536354233,0.0
0.21765331865800963,7.796035668018393,1.0
-3.5012228636909195,3.0060144016816643,0.0
10.289307551271513,-2.1628364532481603,0.0
-1.764883469701056,0.05826311367127346,0.0
-2.108825153034619,9.426601251060978,1.0
-20.101744249312524,8.682545436059703,1.0
-4.085707136168591,7.963406874255615,1.0
-9.046351021196262,6.225882632097689,1.0
-3.1452736657106244,2.2546134918315417,0.0
-3.0598433819585753,2.724738571427884,0.0
-15.682422331008699,7.937240067992463,0.0
-3.231185768407295,2.182498417138296,0.0
-3.233735727832212,2.287961248133021,0.0
5.91854887054565,-6.184357130621547,0.0
-4.273487889885203,-3.4108175837656223,1.0
0.6698930205888014,-2.439745566481358,1.0
-5.318107995078226,-4.624349441546899,1.0
-20.88690634225928,-7.260605591985915,1.0
-2.999203871849298,1.7332345402500198,0.0
-4.0801857875955765,1.989340719451012,0.0
-2.6279618595772725,2.1062982806265347,0.0
-2.4634434434318435,2.5847435111483383,0.0
-23.55653778580452,7.239971958764218,1.0
-3.5103074139676225,1.7538295465421254,0.0
4.439614751664459,1.6885450980372096,1.0
-10.758599204370936,-10.07717670100298,0.0
16.642725508098614,-6.388209122321091,1.0
12.314488289725979,13.428819459399072,1.0
-3.198608379581578,2.221995449231844,0.0
2.2044863164939166,-18.091433310132317,1.0
-6.4877657593844695,-1.8814579733751406,1.0
-2.9087526782700457,1.9638556343974778,0.0
3.206996245491063,4.228464608054147,1.0
8.95566065288343,6.848881361220996,0.0
14.720951872076505,-5.191738474231767,1.0
-8.279749220748593,-3.2748683874887092,1.0
8.252929865320912,-4.747866209597033,0.0
1.1269117663168498,5.443363744939503,1.0
-2.482839959448362,0.6990045362625248,0.0
-6.157121811409747,-16.88772318304169,1.0
-2.8809685615175677,1.9668798763364714,0.0
-3.5408000618994713,1.2797676250011274,0.0
-14.731842844777152,1.7154840509923943,0.0
3.2977620411713344,14.84584760316718,0.0
-4.269169783276807,15.143154077825361,0.0
-9.799278906597866,19.54802548055767,1.0
-3.551819949656905,2.8160523187344397,0.0
-3.613779214061922,2.407273740355158,0.0
-7.971971705447045,21.089367618893892,1.0
1.2273575557646188,7.394989551813288,1.0
16.127272531164156,6.530681661051989,1.0
-3.3210996285898164,2.2097879014395403,0.0
10.819465407798404,-10.156473268697727,1.0
-3.545146971202642,1.7403167434580515,0.0
0.8917263599628402,-9.909365472347051,0.0
-0.6759915771442997,8.645676348035552,1.0
-3.3292446622995215,1.9577962843002763,0.0
-7.543671883441042,5.381456988472313,1.0
-3.4670546026687683,2.640764493181507,0.0
-21.221079883271297,8.577165740281812,1.0
15.628447051337854,1.4609090519137014,1.0
-8.248538217362213,2.763280517297297,1.0
3.898473301445404,5.249218653417364,1.0
-5.968119055983903,8.188707201678561,1.0
-3.41562754860622,3.6663254818653503,0.0
-15.398775014827308,-4.500480934925172,0.0
-2.567028715906038,1.4500815594253427,0.0
-13.095022506438458,18.61857848265932,1.0
2.1777095785781935,1.1227471066324448,1.0
-3.7446014169273587,1.081974052228854,0.0
3.267657645482675,-2.8848313913886665,1.0
-9.213915695959065,1.825914629118198,1.0
-2.19783771715667,3.7744950922351475,0.0
-3.8097774946208522,2.0991609252799086,0.0
-4.626040373425234,7.042550366108137,1.0
3.3706271017691547,2.669506756348204,1.0
-7.3012024985166315,4.7595039981029625,1.0
-6.999750765631194,-6.053605448782341,1.0
-3.2708111794439367,2.394871011738294,0.0
2.7997715285222915,2.093886773274157,1.0
-8.329635495064093,-2.152476622956554,1.0
-9.442280863570975,-1.9700123096769717,1.0
-2.926517961904471,1.2072239357795973,0.0
1.1523752209819582,15.595797573761285,0.0
-5.307277612543803,-4.44638697312237,1.0
0.12796584408186007,-2.8538090592620566,1.0
8.096003351474167,-3.4809278217060156,0.0
-2.8560374905849084,1.426440684192435,0.0
-3.20813145647101,2.4210227373156794,0.0
-3.2063525280756484,2.1756362753408243,0.0
11.198151479073342,4.952914277889494,0.0
-5.619934649255425,8.599291231331804,1.0
-3.2062439316465845,2.200977526543471,0.0
0.6382089533041557,-9.8471462691498,0.0
3.543445349797362,-16.786640447580627,1.0
-2.154713642285861,-3.54039715498715,1.0
-17.00572175854511,-13.754866243208156,1.0
1.1984400609411052,1.588352842021366,1.0
12.064000039353576,-9.946278550428087,1.0
-4.0472993976184215,2.3091577605945997,0.0
15.85737248165712,-2.0908455198611717,1.0
-3.18663754835327,2.6143083717445252,0.0
2.060606422641886,-1.5280855850631578,1.0
-3.3383482222260463,10.126543214329654,1.0
-13.057335023012651,10.349162651486186,0.0
1.2814796755195603,2.5270396064489717,1.0
-3.9587581383565507,2.9542087025434114,0.0
-3.6293565945278043,2.1186448082899956,0.0
-9.824934439454488,-1.3100813072787028,1.0
-2.8771637613942054,14.540858918701417,0.0
-6.374747087583484,-3.8098532832724716,1.0
-2.4857138814478077,1.7029243281768047,0.0
-3.603181889016839,2.440813456806928,0.0
-2.970111713166238,2.263006269211782,0.0
2.2825702370305514,-9.276969223249175,0.0
-4.352618368486248,2.0827332269330876,0.0
-15.870192937611098,0.316107161163639,0.0
-3.296193707427532,2.525470821049338,0.0
-17.19448958487814,-12.662046606677642,1.0
-4.144841812282068,-11.627991638328304,0.0
2.963480118907297,2.2473831960441193,1.0
-1.317324817069409,15.045395132374303,0.0
-3.324527820436996,2.5591941573599555,0.0
-7.459921004620756,-2.3845083887644085,1.0
-2.7847724250903103,1.6684824466417585,0.0
7.002072137171861,-4.9625322632655,0.0
2.4214250575870784,15.886096401647265,0.0
6.201981170465445,12.5137303217133,0.0
3.7890941714060142,21.71106740310044,1.0
-21.526887648522564,8.749077320137864,1.0
-3.229193180661226,0.7924945550114284,0.0
-6.026952741275304,-4.5340245602667615,1.0
-3.1500126229294314,2.2483661268432695,0.0
3.847172617087547,3.5586729661151812,1.0
-23.853826098386648,1.8582921666151042,1.0
-1.967335933912181,2.2220011751100097,0.0
-3.2135789069369944,2.0286910335157726,0.0
-1.8607906738759987,1.7140981517534566,0.0
-14.413886811434832,18.44612837600533,1.0
-3.2983685446946924,2.1198057567164326,0.0
-3.709709022347139,1.1988047852229944,0.0
-3.0456616918671213,1.8623731612608765,0.0
-22.99030654188576,-0.5151573082770109,1.0
3.836800424089237,2.6129962092298187,1.0
3.6086741541826948,13.795527039015056,0.0
-8.914884426780375,4.342707607394954,1.0
-14.627605785477364,6.222829005242813,0.0
8.57545037251549,-3.1725407780115704,0.0
9.388582879098117,9.501992978297238,0.0
-15.793502791016639,-4.1871669472316695,0.0
-3.331509029266754,2.1266082156157724,0.0
-7.839012476854854,6.580846147767484,1.0
-1.404633556357572,1.4667859008724107,0.0
-10.419284745175116,-14.138321697429792,1.0
-2.568366025224729,1.7567074388518096,0.0
-18.65347577445765,-8.112287850361273,1.0
11.736504367090998,15.054665348636622,1.0
-2.454513865393709,-0.26732438709658,0.0
0.5830023258360497,-3.1270425409432825,1.0
-2.7700872674705677,2.575650342849761,0.0
-2.576985341008575,2.0699239066386843,0.0
1.435639162504124,2.6789918101637133,1.0
-9.61496512873319,4.354630990510846,1.0
-8.900257107161686,1.7657718370093456,1.0
-16.475709159766765,4.572422734470161,0.0
-2.5763995853394848,-11.568097127717714,0.0
-16.40254915884472,8.043405964913699,0.0
14.729232286717242,10.444429384755566,1.0
-3.202974941664854,1.7609837345280486,0.0
9.876883122443424,4.51736669138403,0.0
-3.2035322638758217,1.8617092679101728,0.0
-3.5853011865987314,2.6028797579035183,0.0
1.2183288161361236,-1.5830234979010318,1.0
-13.87575784823612,9.716756322523747,0.0
-7.913445361985902,-10.05284217878059,0.0
0.4783805630033977,22.39405022910345,1.0
-11.230983904330511,12.464855669747884,0.0
3.1163350754428913,0.15081715680523056,1.0
-9.693808290890527,3.7654062701322,1.0
-3.0185733345962036,1.9328868775264714,0.0
-14.399017430802516,3.841428995580211,0.0
-8.040180495306677,-3.1106086595245586,1.0
-4.8713838752100465,3.2579952811043746,0.0
-8.433209593549986,1.111123842681787,1.0
-8.077446141952157,5.613885189206701,1.0
-2.75790668978767,1.9480017506775864,0.0
0.9667113739387991,8.848169084298155,1.0
-13.975679324742408,18.831362981341023,1.0
3.6081382839930205,19.43667237554505,1.0
-3.31902886789319,2.3336546112753456,0.0
7.839860926680431,-5.39056275389413,0.0
-0.7517326963476383,-10.363500367854495,0.0
-3.3066771178360903,2.3503679129060626,0.0
-20.705999110092215,8.659561081455298,1.0
-2.226559210806822,2.8196682671305693,0.0
1.5721925172181663,0.9946062852862301,1.0
-3.7106205809147728,1.6130345706768567,0.0
3.6907111420348135,-14.635543686319817,1.0
-8.213796038531049,6.467279294289712,1.0
-3.2711150114640266,1.8189280815714155,0.0
-3.714567536241785,1.9310794945407057,0.0
-3.2870455589965943,2.2215176883494285,0.0
-8.338328316902546,2.264431668901545,1.0
-8.450691260022284,4.85178603049644,1.0
-3.8176160676117594,3.1409317726456436,0.0
-13.329257275893397,-2.9217009820689226,0.0
-3.179768694896172,2.2946611686678287,0.0
-7.863327644602928,-11.93418306261167,0.0
-3.13230563101854,2.0812279353155536,0.0
-3.88961825920249,3.070047707388164,0.0
-3.3657125077022534,2.0106421806054104,0.0
-3.3581092472154803,2.9389582920888317,0.0
3.62046477858547,2.5387532357228157,1.0
-3.5436582747303462,1.5261425262036197,0.0
-4.448298475129785,3.0996541454233477,0.0
-3.1017022539746297,2.520665820437846,0.0
-4.453169040947403,0.47495367147290857,0.0
2.126484037158174,6.59009901964944,1.0
-2.9785214240765976,2.1874123086477564,0.0
-10.819926011457817,4.211584291537555,1.0
-0.5609082558771701,-4.189219511147345,1.0
